lat,lng
37.75629,-122.41883
37.75662,-122.4189
37.80716,-122.43058
37.78558,-122.40098
37.78515,-122.40054
37.76017,-122.41377
37.76024,-122.41374
37.78536,-122.40012
37.78547,-122.40106
37.78791,-122.39703
37.74674,-122.41928
37.75629,-122.41892
37.80528,-122.43329
37.78508,-122.42114
37.7852,-122.43273
37.76273,-122.43494
37.76902,-122.42004
37.80076,-122.3988
37.7701,-122.42249
37.74656,-122.41938
37.78561,-122.40113
37.77017,-122.46687
37.77929,-122.41412
37.78515,-122.42116
37.78518,-122.42115
37.769,-122.46556
37.75547,-122.41861
37.77547,-122.43786
37.7858,-122.40147
37.78788,-122.39676
37.74671,-122.41934
37.75629,-122.41883
37.7898,-122.39704
37.78806,-122.39668
37.76998,-122.42167
37.75617,-122.41882
37.77551,-122.43807
37.7878,-122.39708
37.75638,-122.4189
37.75678,-122.41899
37.77552,-122.43786
37.78552,-122.40111
37.78566,-122.40131
37.78532,-122.42118
37.80538,-122.43276
37.80074,-122.39874
37.78526,-122.42122
37.80062,-122.39866
37.7571,-122.41873
37.78503,-122.42113
37.76762,-122.4067
37.76914,-122.41994
37.75602,-122.41881
37.76011,-122.41377
37.75636,-122.41884
37.77542,-122.43785
37.80064,-122.39863
37.78452,-122.40934
37.75647,-122.41887
37.76964,-122.46762
37.77,-122.42247
37.77928,-122.41419
37.77964,-122.41505
37.7852,-122.43274
37.77005,-122.42231
37.76762,-122.40673
37.77088,-122.41271
37.76175,-122.43508
37.78527,-122.43264
37.76008,-122.41372
37.76214,-122.43512
37.77005,-122.4223
37.76751,-122.40679
37.77032,-122.46676
37.77092,-122.41282
37.77875,-122.41468
37.76912,-122.46814
37.76909,-122.41994
37.76751,-122.40674
37.80658,-122.43018
37.7702,-122.46686
37.80679,-122.43199
37.7852,-122.4325
37.74696,-122.41913
37.77103,-122.41298
37.7709,-122.41281
37.75652,-122.41892
37.78777,-122.39701
37.76021,-122.41377
37.76217,-122.43521
37.77906,-122.41499
37.78803,-122.39678
37.75619,-122.41891
37.78534,-122.43257
37.76912,-122.41996
37.77087,-122.41285
37.76808,-122.46715
37.78504,-122.4211
37.76212,-122.43524
37.76014,-122.41373
37.75669,-122.41894
37.75642,-122.41888
37.77104,-122.41304
37.78574,-122.40136
37.75654,-122.41891
37.77103,-122.4129
37.75647,-122.41892
37.77008,-122.46701
37.75639,-122.41884
37.76214,-122.43521
37.78778,-122.3971
37.76888,-122.42012
37.75657,-122.41891
37.77004,-122.42251
37.76909,-122.41997
37.78499,-122.42109
37.75624,-122.41894
37.76217,-122.43519
37.7681,-122.40681
37.77093,-122.41287
37.76,-122.4137
37.78527,-122.43269
37.78613,-122.40216
37.80157,-122.39946
37.75622,-122.41893
37.80042,-122.39854
37.78504,-122.42113
37.78526,-122.43285
37.75636,-122.41891
37.77879,-122.41557
37.75572,-122.41503
37.75708,-122.41917
37.76213,-122.43522
37.75621,-122.41883
37.78558,-122.40106
37.77932,-122.41426
37.80083,-122.39896
37.78887,-122.39643
37.78534,-122.43257
37.75647,-122.41895
37.76909,-122.41994
37.78543,-122.40091
37.77095,-122.41281
37.7781,-122.40732
37.76969,-122.42245
37.75679,-122.41892
37.76026,-122.41372
37.76999,-122.42168
37.7567,-122.4189
37.76994,-122.4218
37.78497,-122.4211
37.77564,-122.43783
37.76919,-122.41995
37.75641,-122.41891
37.77552,-122.43786
37.78048,-122.43267
37.75678,-122.41897
37.7852,-122.42109
37.78809,-122.43368
37.80066,-122.39874
37.75625,-122.41892
37.80544,-122.4223
37.74644,-122.41947
37.74676,-122.41922
37.80067,-122.39866
37.78454,-122.42104
37.77005,-122.46709
37.77006,-122.42248
37.78786,-122.39696
37.7562,-122.41878
37.78525,-122.43284
37.78552,-122.40096
37.75666,-122.41892
37.76772,-122.40679
37.80561,-122.43158
37.7604,-122.43503
37.78518,-122.42105
37.77092,-122.41273
37.77008,-122.46696
37.75672,-122.41894
37.76744,-122.40671
37.78531,-122.43262
37.76901,-122.42009
37.74691,-122.41911
37.78559,-122.40111
37.76913,-122.42001
37.78552,-122.40097
37.75684,-122.41886
37.78819,-122.39673
37.77855,-122.41493
37.74672,-122.41929
37.75701,-122.41918
37.78851,-122.39621
37.77008,-122.46701
37.76907,-122.41997
37.78508,-122.42112
37.76029,-122.41373
37.76921,-122.47035
37.76932,-122.42229
37.77002,-122.42248
37.75637,-122.41892
37.77885,-122.41452
37.75627,-122.4189
37.7566,-122.41896
37.77556,-122.43791
37.8005,-122.39851
37.80054,-122.39856
37.76205,-122.43511
37.78516,-122.42115
37.78828,-122.39649
37.77556,-122.43801
37.77081,-122.41242
37.78528,-122.43253
37.76288,-122.454
37.77717,-122.41585
37.77919,-122.41426
37.78549,-122.40098
37.77075,-122.41259
37.7855,-122.40092
37.78557,-122.40101
37.78487,-122.42113
37.80136,-122.39931
37.80497,-122.43198
37.77891,-122.41445
37.77944,-122.415
37.757,-122.41906
37.76912,-122.42002
37.76909,-122.42011
37.76791,-122.40677
37.78516,-122.43271
37.75625,-122.41884
37.77012,-122.467
37.75626,-122.41895
37.76752,-122.40675
37.77091,-122.41274
37.78505,-122.42121
37.77922,-122.41415
37.77721,-122.41342
37.75656,-122.4189
37.7856,-122.40106
37.77011,-122.46696
37.76019,-122.41372
37.78576,-122.40134
37.78509,-122.42113
37.78502,-122.4211
37.80645,-122.43129
37.77003,-122.46708
37.80708,-122.42997
37.77106,-122.41308
37.77085,-122.41267
37.7856,-122.43128
37.77524,-122.4378
37.77948,-122.41514
37.77105,-122.41295
37.80065,-122.39863
37.78488,-122.42073
37.78523,-122.42104
37.75715,-122.41826
37.78541,-122.40005
37.76999,-122.46708
37.76212,-122.43516
37.77018,-122.46689
37.76761,-122.40669
37.75623,-122.4188
37.75669,-122.41893
37.77003,-122.42233
37.78529,-122.43246
37.78531,-122.43256
37.78564,-122.40093
37.75623,-122.4189
37.7586,-122.41937
37.77033,-122.46668
37.77091,-122.41279
37.78521,-122.43247
37.78681,-122.39824
37.75651,-122.41891
37.74674,-122.41926
37.80509,-122.43209
37.77015,-122.46686
37.78549,-122.40093
37.75631,-122.41886
37.75651,-122.41892
37.77088,-122.41275
37.78461,-122.42107
37.78529,-122.43256
37.80669,-122.43094
37.7563,-122.41883
37.7468,-122.41895
37.75685,-122.41902
37.75632,-122.4189
37.80133,-122.39924
37.77023,-122.46681
37.78535,-122.43253
37.77408,-122.44097
37.75638,-122.41891
37.75637,-122.41901
37.75673,-122.41895
37.76752,-122.40676
37.77543,-122.43787
37.78523,-122.42115
37.78657,-122.40153
37.78782,-122.39692
37.77558,-122.43788
37.78517,-122.43275
37.76906,-122.41965
37.76998,-122.42237
37.77554,-122.43787
37.76779,-122.40677
37.7756,-122.43788
37.76909,-122.4197
37.76985,-122.42224
37.80047,-122.39859
37.76738,-122.4067
37.80077,-122.39877
37.75633,-122.41888
37.78797,-122.39676
37.77092,-122.41292
37.76909,-122.41959
37.77025,-122.46686
37.78546,-122.40103
37.77102,-122.41303
37.76983,-122.42207
37.75998,-122.41374
37.78552,-122.40105
37.77169,-122.46739
37.78488,-122.42108
37.78519,-122.4327
37.75629,-122.41892
37.77004,-122.46701
37.7603,-122.41378
37.77091,-122.41293
37.75677,-122.41893
37.76906,-122.41999
37.78476,-122.40102
37.80512,-122.43344
37.76777,-122.40675
37.76031,-122.41375
37.76026,-122.41377
37.77875,-122.41553
37.76771,-122.4068
37.7691,-122.41997
37.77875,-122.41531
37.78518,-122.43282
37.80062,-122.39863
37.78542,-122.40098
37.78086,-122.40885
37.77001,-122.42232
37.75619,-122.41885
37.80544,-122.43275
37.78556,-122.40116
37.78502,-122.42121
37.76753,-122.40672
37.78818,-122.39667
37.76227,-122.43522
37.78557,-122.40102
37.80055,-122.39853
37.78497,-122.42109
37.76907,-122.4199
37.7691,-122.41997
37.77003,-122.42252
37.75679,-122.41894
37.78554,-122.40104
37.76856,-122.46631
37.75689,-122.41896
37.80526,-122.43227
37.78524,-122.43272
37.80747,-122.43017
37.78025,-122.41229
37.76009,-122.41377
37.75612,-122.41889
37.80061,-122.39865
37.76152,-122.43504
37.77001,-122.4225
37.7611,-122.43301
37.75643,-122.41891
37.75661,-122.41895
37.78563,-122.40022
37.77043,-122.46659
37.78552,-122.4009
37.77907,-122.41496
37.75677,-122.41892
37.75627,-122.41885
37.77008,-122.42235
37.75652,-122.41894
37.78571,-122.40088
37.78529,-122.43263
37.77019,-122.46687
37.78774,-122.39705
37.7602,-122.41374
37.77844,-122.41499
37.74695,-122.41908
37.78455,-122.40113
37.78525,-122.42134
37.74676,-122.41891
37.7601,-122.41374
37.78554,-122.40105
37.76919,-122.42013
37.78579,-122.4013
37.76255,-122.42163
37.75682,-122.41894
37.75627,-122.41889
37.77,-122.46715
37.77105,-122.41308
37.80058,-122.39862
37.76752,-122.40669
37.7754,-122.43785
37.78442,-122.39965
37.74655,-122.41917
37.80573,-122.4315
37.75665,-122.41895
37.7855,-122.40097
37.75618,-122.41889
37.75661,-122.41889
37.75631,-122.4189
37.77941,-122.41505
37.78528,-122.40075
37.78524,-122.42099
37.75628,-122.41887
37.78524,-122.40066
37.77877,-122.41538
37.75663,-122.41902
37.7678,-122.40677
37.76213,-122.43518
37.78505,-122.42111
37.78497,-122.42114
37.77566,-122.4379
37.77834,-122.4152
37.78518,-122.43267
37.76046,-122.41375
37.77567,-122.43791
37.76907,-122.41968
37.76017,-122.41379
37.77002,-122.46699
37.76986,-122.42212
37.7855,-122.40106
37.74693,-122.41911
37.78788,-122.39696
37.74695,-122.41911
37.77104,-122.41306
37.76913,-122.41951
37.77851,-122.41657
37.78452,-122.43294
37.80134,-122.39931
37.78557,-122.42128
37.78787,-122.39688
37.76925,-122.41994
37.7703,-122.42238
37.80715,-122.42994
37.76908,-122.41996
37.74696,-122.41909
37.78555,-122.40113
37.78588,-122.40135
37.77089,-122.41273
37.75608,-122.41887
37.78515,-122.43322
37.78493,-122.4198
37.78117,-122.40856
37.76778,-122.40673
37.78506,-122.42116
37.75657,-122.41895
37.78502,-122.43451
37.78578,-122.40133
37.76748,-122.40676
37.77092,-122.41232
37.76768,-122.40678
37.75629,-122.41888
37.80055,-122.39855
37.74653,-122.41938
37.7569,-122.41894
37.76082,-122.41376
37.74655,-122.41938
37.78893,-122.39556
37.74695,-122.41911
37.78551,-122.401
37.76745,-122.40676
37.75613,-122.41878
37.76031,-122.41381
37.78778,-122.39699
37.75632,-122.4189
37.77199,-122.41375
37.76211,-122.43524
37.75681,-122.41895
37.7854,-122.40003
37.77102,-122.41293
37.78506,-122.42121
37.80643,-122.43155
37.76998,-122.46721
37.76017,-122.41378
37.78773,-122.39709
37.78559,-122.40095
37.77098,-122.41301
37.78497,-122.42137
37.77963,-122.41367
37.78525,-122.40022
37.77091,-122.41275
37.80128,-122.39925
37.74672,-122.41911
37.77539,-122.4378
37.77814,-122.41401
37.78553,-122.40097
37.76834,-122.41978
37.78541,-122.43168
37.78506,-122.4211
37.76752,-122.40677
37.77046,-122.46648
37.78508,-122.42118
37.7709,-122.41272
37.80075,-122.39878
37.76019,-122.41378
37.77085,-122.41273
37.78533,-122.43198
37.78064,-122.424
37.75689,-122.41898
37.78529,-122.42109
37.77556,-122.43787
37.78551,-122.40101
37.8051,-122.43329
37.76024,-122.41376
37.78797,-122.39699
37.77115,-122.41319
37.75627,-122.41888
37.7466,-122.41937
37.7619,-122.43511
37.77007,-122.46705
37.74714,-122.41904
37.78522,-122.43283
37.76914,-122.41999
37.74675,-122.41925
37.76898,-122.42023
37.78819,-122.39656
37.7693,-122.42221
37.75621,-122.41892
37.78557,-122.401
37.78568,-122.39971
37.7853,-122.42113
37.78612,-122.40145
37.76215,-122.4352
37.77527,-122.43789
37.77949,-122.41387
37.75616,-122.41886
37.80136,-122.39939
37.78521,-122.43274
37.76761,-122.40679
37.74673,-122.41929
37.77033,-122.46674
37.76021,-122.41374
37.78526,-122.42116
37.76999,-122.4223
37.76009,-122.41375
37.75625,-122.4189
37.75621,-122.41883
37.80064,-122.39863
37.77723,-122.41594
37.76776,-122.40672
37.75641,-122.41891
37.78544,-122.43153
37.76911,-122.42012
37.78505,-122.42117
37.78512,-122.42119
37.78516,-122.42113
37.78558,-122.39979
37.78467,-122.4219
37.77554,-122.43788
37.7621,-122.43516
37.7602,-122.41365
37.80686,-122.43584
37.77099,-122.41278
37.76013,-122.41376
37.77001,-122.42091
37.77005,-122.42248
37.78516,-122.42118
37.78518,-122.43269
37.78573,-122.40132
37.76571,-122.41344
37.7693,-122.41999
37.75624,-122.4189
37.75668,-122.41894
37.78518,-122.42112
37.76025,-122.4127
37.76902,-122.42
37.78526,-122.43262
37.76002,-122.41377
37.80123,-122.39921
37.77006,-122.4224
37.78578,-122.40131
37.7774,-122.41323
37.78502,-122.42108
37.75686,-122.41892
37.77106,-122.41308
37.75949,-122.43494
37.8062,-122.43188
37.7851,-122.42111
37.7602,-122.41378
37.78514,-122.42115
37.77564,-122.43791
37.78527,-122.43266
37.76909,-122.41994
37.7602,-122.41371
37.80541,-122.43218
37.77031,-122.46679
37.77021,-122.42253
37.76912,-122.41995
37.80544,-122.43216
37.77928,-122.41417
37.77002,-122.42234
37.77854,-122.41496
37.77003,-122.42245
37.77007,-122.42245
37.77016,-122.42236
37.77107,-122.41293
37.75636,-122.41885
37.76909,-122.41999
37.7709,-122.41282
37.78509,-122.43303
37.76998,-122.4222
37.78516,-122.42117
37.74679,-122.41925
37.78531,-122.43269
37.77007,-122.46704
37.77896,-122.41444
37.78504,-122.42111
37.77012,-122.46701
37.78891,-122.40329
37.80081,-122.39881
37.7853,-122.40082
37.74674,-122.41928
37.78558,-122.40109
37.77103,-122.4129
37.77098,-122.41281
37.78521,-122.42112
37.78521,-122.43279
37.7702,-122.46683
37.76922,-122.42003
37.77958,-122.41376
37.77102,-122.41288
37.77855,-122.41717
37.78563,-122.40113
37.78526,-122.43231
37.8072,-122.43107
37.78776,-122.39708
37.74667,-122.41916
37.75619,-122.41882
37.78501,-122.4211
37.76997,-122.42232
37.77048,-122.41277
37.78551,-122.40102
37.77536,-122.43782
37.75653,-122.4189
37.75673,-122.41895
37.78528,-122.43259
37.78495,-122.42112
37.74658,-122.41943
37.77094,-122.41288
37.76012,-122.41377
37.75654,-122.41891
37.75647,-122.41889
37.8054,-122.43219
37.75667,-122.41894
37.80062,-122.39862
37.75677,-122.41898
37.80092,-122.39888
37.77046,-122.46659
37.78275,-122.39777
37.80642,-122.43137
37.76927,-122.46533
37.78495,-122.43298
37.74676,-122.41873
37.75635,-122.41889
37.75671,-122.41893
37.77565,-122.43785
37.757,-122.41909
37.77884,-122.41461
37.76911,-122.41998
37.77015,-122.46686
37.76012,-122.41378
37.76719,-122.40678
37.7563,-122.41888
37.77003,-122.42253
37.78553,-122.4011
37.76058,-122.41404
37.7855,-122.40105
37.76212,-122.4352
37.76185,-122.4351
37.80514,-122.43322
37.76756,-122.40673
37.78562,-122.40116
37.7468,-122.41921
37.7882,-122.39634
37.77014,-122.42231
37.76909,-122.42
37.78559,-122.40112
37.75618,-122.41875
37.77095,-122.41279
37.75598,-122.41882
37.78527,-122.42109
37.75626,-122.41889
37.80642,-122.43188
37.77013,-122.46695
37.75671,-122.41892
37.80135,-122.39927
37.78514,-122.42109
37.78559,-122.40112
37.77022,-122.42248
37.76984,-122.42227
37.77469,-122.43778
37.76174,-122.43509
37.77088,-122.41272
37.7691,-122.41996
37.76203,-122.4351
37.76746,-122.40682
37.76911,-122.41986
37.77546,-122.43784
37.77893,-122.41441
37.76756,-122.40678
37.78522,-122.4327
37.78661,-122.39798
37.78577,-122.40135
37.76994,-122.42192
37.7602,-122.41372
37.76734,-122.40667
37.74698,-122.41911
37.76749,-122.40679
37.75649,-122.41899
37.76181,-122.43511
37.76027,-122.41376
37.75679,-122.41898
37.75692,-122.41896
37.78519,-122.43262
37.78499,-122.43297
37.75705,-122.41874
37.76702,-122.40664
37.77093,-122.41279
37.80642,-122.43157
37.78518,-122.43289
37.76215,-122.43521
37.75668,-122.41885
37.74675,-122.41929
37.76681,-122.40661
37.77545,-122.43789
37.76018,-122.41376
37.7851,-122.42113
37.80574,-122.43147
37.76994,-122.42231
37.7601,-122.41375
37.78529,-122.43256
37.77021,-122.46686
37.75651,-122.41897
37.77099,-122.41288
37.78508,-122.42116
37.76332,-122.43531
37.77102,-122.41307
37.78471,-122.40097
37.78502,-122.42113
37.80528,-122.43229
37.80643,-122.43143
37.77922,-122.41429
37.75613,-122.41889
37.74692,-122.41914
37.77555,-122.43788
37.78789,-122.397
37.76998,-122.42162
37.77006,-122.42246
37.78534,-122.42134
37.77107,-122.41293
37.76028,-122.41378
37.78798,-122.39701
37.75617,-122.41889
37.78522,-122.42104
37.75976,-122.41916
37.75718,-122.41896
37.80081,-122.39887
37.78497,-122.40038
37.8004,-122.39854
37.78574,-122.40129
37.77109,-122.41295
37.78565,-122.40136
37.76743,-122.40669
37.77068,-122.46618
37.77084,-122.41287
37.78517,-122.43272
37.74682,-122.41922
37.75675,-122.41894
37.7691,-122.41955
37.75949,-122.41258
37.78509,-122.43293
37.78762,-122.39734
37.74692,-122.41915
37.7852,-122.43271
37.77093,-122.41279
37.78758,-122.39701
37.78124,-122.39571
37.78498,-122.40483
37.77004,-122.42247
37.80634,-122.43174
37.80104,-122.39907
37.75645,-122.41893
37.77023,-122.42235
37.76744,-122.40675
37.77564,-122.43785
37.76901,-122.42008
37.76179,-122.4351
37.76905,-122.4198
37.78277,-122.4157
37.74658,-122.41935
37.78784,-122.39708
37.76181,-122.43509
37.77007,-122.46701
37.78471,-122.43294
37.8053,-122.43224
37.78505,-122.42121
37.7562,-122.41886
37.76055,-122.41373
37.76006,-122.42221
37.77016,-122.46695
37.74676,-122.41921
37.77463,-122.43767
37.75652,-122.41896
37.74701,-122.41905
37.75629,-122.41892
37.77015,-122.42249
37.78592,-122.40136
37.7852,-122.43287
37.75668,-122.41891
37.76563,-122.40813
37.78518,-122.4327
37.78547,-122.40098
37.7602,-122.41373
37.77106,-122.41288
37.75676,-122.41896
37.80632,-122.4309
37.76757,-122.40672
37.78514,-122.42116
37.7849,-122.4211
37.79909,-122.43592
37.769,-122.41999
37.78555,-122.40105
37.77007,-122.4225
37.7791,-122.41439
37.75553,-122.41853
37.76014,-122.41382
37.7709,-122.4128
37.78557,-122.40095
37.78519,-122.42123
37.74696,-122.41908
37.74672,-122.41927
37.76062,-122.41398
37.75673,-122.41895
37.7701,-122.46696
37.77726,-122.41584
37.75628,-122.41892
37.76903,-122.42001
37.76921,-122.42002
37.76877,-122.46843
37.76972,-122.46456
37.7853,-122.42119
37.74665,-122.41927
37.76027,-122.41375
37.77524,-122.4378
37.80545,-122.4321
37.76757,-122.40678
37.80548,-122.43214
37.77006,-122.467
37.78807,-122.39674
37.80731,-122.43078
37.76843,-122.40666
37.76899,-122.42001
37.78544,-122.42121
37.77016,-122.46688
37.76,-122.41379
37.74671,-122.41928
37.78547,-122.39993
37.76145,-122.43507
37.77017,-122.46681
37.77174,-122.45418
37.75655,-122.41893
37.78519,-122.42115
37.77912,-122.41441
37.78551,-122.40097
37.80545,-122.43215
37.77935,-122.41404
37.7621,-122.43513
37.78529,-122.43264
37.80078,-122.39879
37.77021,-122.46687
37.78523,-122.43261
37.75704,-122.41937
37.76011,-122.41373
37.78531,-122.42121
37.78493,-122.40035
37.78555,-122.40107
37.77565,-122.43787
37.8053,-122.43227
37.76004,-122.41378
37.7853,-122.43266
37.75626,-122.41893
37.77934,-122.41409
37.76025,-122.41372
37.76999,-122.46717
37.75726,-122.41893
37.75635,-122.41886
37.76755,-122.40679
37.78527,-122.42115
37.78556,-122.40104
37.76986,-122.42222
37.80049,-122.39854
37.78548,-122.40098
37.76759,-122.40677
37.76021,-122.41376
37.74652,-122.41925
37.78513,-122.42112
37.77372,-122.46487
37.78556,-122.40097
37.77005,-122.42166
37.78493,-122.42113
37.76914,-122.41997
37.77898,-122.41434
37.78522,-122.43263
37.76199,-122.43516
37.76025,-122.41376
37.78508,-122.42114
37.78495,-122.42111
37.78561,-122.40121
37.75716,-122.41897
37.76915,-122.41994
37.78548,-122.40107
37.75662,-122.4189
37.76053,-122.41378
37.76754,-122.40674
37.76024,-122.4191
37.75624,-122.41882
37.76212,-122.43518
37.75625,-122.41891
37.7857,-122.40127
37.74695,-122.41912
37.76188,-122.43513
37.76021,-122.41374
37.77106,-122.41302
37.76226,-122.43513
37.7856,-122.40105
37.76237,-122.43527
37.74693,-122.41912
37.78519,-122.43269
37.76757,-122.40675
37.78586,-122.40137
37.78505,-122.42111
37.75628,-122.41889
37.76757,-122.40669
37.76053,-122.41393
37.7691,-122.41998
37.77846,-122.41445
37.80068,-122.39875
37.76868,-122.42009
37.76331,-122.43531
37.76981,-122.42299
37.77567,-122.4379
37.76835,-122.4178
37.7853,-122.43271
37.77001,-122.42245
37.78509,-122.42113
37.78544,-122.40088
37.78524,-122.43272
37.78501,-122.42105
37.76759,-122.40672
37.78555,-122.40102
37.78366,-122.42086
37.7622,-122.43517
37.7619,-122.43517
37.75703,-122.41918
37.78528,-122.42117
37.76773,-122.4067
37.77921,-122.4143
37.75671,-122.41892
37.7852,-122.42115
37.75618,-122.41886
37.76766,-122.40678
37.78518,-122.43267
37.74674,-122.41927
37.78557,-122.40103
37.80129,-122.39923
37.78502,-122.42111
37.77085,-122.41223
37.76773,-122.4067
37.74672,-122.41872
37.769,-122.4201
37.76098,-122.43489
37.78514,-122.4329
37.78501,-122.42113
37.76144,-122.43503
37.76763,-122.40671
37.78538,-122.40088
37.78549,-122.40097
37.78561,-122.40106
37.78572,-122.40125
37.78553,-122.40098
37.78518,-122.42117
37.77856,-122.41482
37.75664,-122.41895
37.7563,-122.41888
37.76238,-122.43523
37.78781,-122.3968
37.7686,-122.42011
37.78444,-122.42108
37.7852,-122.43275
37.75633,-122.41892
37.75626,-122.4189
37.78498,-122.42109
37.78517,-122.42112
37.75996,-122.41367
37.7568,-122.41892
37.76012,-122.41379
37.75634,-122.41893
37.7988,-122.40233
37.78518,-122.42111
37.77932,-122.41402
37.76019,-122.41373
37.78547,-122.40094
37.77569,-122.43787
37.75696,-122.41897
37.80527,-122.43231
37.78533,-122.40078
37.7979,-122.43685
37.75653,-122.4189
37.74671,-122.41927
37.78226,-122.41121
37.7676,-122.40672
37.7618,-122.43509
37.78522,-122.43267
37.76165,-122.43503
37.78033,-122.41232
37.77538,-122.43784
37.75622,-122.41887
37.77083,-122.41283
37.80071,-122.39872
37.76911,-122.41997
37.78529,-122.4325
37.80529,-122.43227
37.75623,-122.41892
37.74671,-122.41928
37.75996,-122.41365
37.78553,-122.40101
37.78529,-122.43256
37.77103,-122.41293
37.78553,-122.40104
37.78505,-122.42113
37.7884,-122.42211
37.78551,-122.40102
37.7855,-122.4009
37.77,-122.46715
37.78395,-122.39872
37.7852,-122.43279
37.75708,-122.41852
37.8057,-122.43161
37.75686,-122.41893
37.74703,-122.41904
37.76749,-122.40675
37.7705,-122.46645
37.75651,-122.41891
37.7756,-122.43786
37.76006,-122.41374
37.77716,-122.41253
37.76144,-122.43506
37.77003,-122.46707
37.78499,-122.42112
37.78515,-122.43266
37.78575,-122.40134
37.77882,-122.41539
37.76757,-122.40681
37.76007,-122.41375
37.7711,-122.41301
37.75674,-122.41891
37.80628,-122.43194
37.75638,-122.41889
37.7569,-122.41888
37.77008,-122.42234
37.78796,-122.39665
37.76999,-122.46712
37.78542,-122.42116
37.78543,-122.40098
37.80675,-122.43118
37.7851,-122.42112
37.80039,-122.39849
37.76004,-122.4138
37.74656,-122.41938
37.76212,-122.43521
37.78487,-122.42093
37.80728,-122.43066
37.74657,-122.41942
37.80658,-122.43195
37.7702,-122.42229
37.7858,-122.40125
37.78521,-122.4211
37.77098,-122.41288
37.76984,-122.42207
37.76747,-122.40673
37.78533,-122.42041
37.78532,-122.42124
37.77085,-122.4129
37.80516,-122.43321
37.76907,-122.41985
37.77935,-122.41405
37.75651,-122.41893
37.77549,-122.43785
37.7563,-122.4189
37.77056,-122.46637
37.77,-122.46715
37.76212,-122.4352
37.76757,-122.40675
37.74683,-122.41918
37.80065,-122.39867
37.75654,-122.41896
37.78524,-122.42116
37.78502,-122.4211
37.7795,-122.41507
37.7605,-122.41459
37.76991,-122.4222
37.75655,-122.41895
37.78521,-122.42134
37.77545,-122.43787
37.7621,-122.43521
37.78497,-122.42104
37.77094,-122.41287
37.80642,-122.43112
37.78523,-122.43276
37.76025,-122.41375
37.77003,-122.42229
37.75717,-122.41869
37.75999,-122.41372
37.7564,-122.41896
37.7854,-122.42148
37.80669,-122.432
37.75656,-122.41891
37.76204,-122.43518
37.76226,-122.43522
37.76987,-122.42202
37.76748,-122.40681
37.7853,-122.43254
37.75653,-122.41896
37.76236,-122.43522
37.7569,-122.41892
37.7691,-122.41939
37.74671,-122.41927
37.77933,-122.41423
37.78519,-122.43272
37.75542,-122.41899
37.77008,-122.42231
37.74679,-122.41925
37.78529,-122.40075
37.75647,-122.41888
37.80362,-122.4294
37.77961,-122.41514
37.76909,-122.42001
37.76201,-122.4351
37.78423,-122.39983
37.78498,-122.42111
37.76764,-122.40674
37.77104,-122.41303
37.78443,-122.42102
37.80529,-122.43227
37.74673,-122.41927
37.77891,-122.41448
37.78559,-122.40102
37.78483,-122.42058
37.76404,-122.46702
37.74694,-122.41911
37.7853,-122.43257
37.76012,-122.41374
37.77,-122.42252
37.76025,-122.41379
37.75717,-122.419
37.7691,-122.42007
37.77019,-122.46691
37.75663,-122.41899
37.8014,-122.39931
37.78525,-122.42123
37.7567,-122.41893
37.76751,-122.40665
37.78564,-122.40121
37.76913,-122.41944
37.76745,-122.40671
37.75631,-122.41888
37.756,-122.41874
37.75638,-122.41884
37.78495,-122.42107
37.78784,-122.39689
37.75898,-122.41297
37.76061,-122.41373
37.78523,-122.43258
37.75591,-122.41879
37.7568,-122.41893
37.80036,-122.39849
37.76746,-122.40675
37.78795,-122.3968
37.75702,-122.41926
37.78484,-122.4208
37.77089,-122.41272
37.78528,-122.42119
37.77004,-122.46712
37.76972,-122.46756
37.80048,-122.39852
37.77005,-122.4225
37.78044,-122.41871
37.77009,-122.42248
37.77117,-122.41304
37.74691,-122.41901
37.7696,-122.42231
37.75664,-122.41887
37.7703,-122.46676
37.77102,-122.41299
37.78503,-122.42114
37.8006,-122.39863
37.80735,-122.43005
37.78503,-122.42104
37.76752,-122.40666
37.7675,-122.40671
37.76023,-122.41378
37.77583,-122.43797
37.75651,-122.41889
37.77009,-122.4224
37.76027,-122.41372
37.76093,-122.4348
37.776,-122.4377
37.77895,-122.41442
37.77098,-122.41285
37.77035,-122.46673
37.8034,-122.43069
37.78793,-122.39683
37.77054,-122.41418
37.78491,-122.42135
37.76749,-122.40665
37.80739,-122.43001
37.76015,-122.41376
37.75681,-122.41896
37.75645,-122.41889
37.7854,-122.40107
37.7755,-122.43791
37.78503,-122.42129
37.78497,-122.42115
37.75629,-122.41891
37.76054,-122.41442
37.76002,-122.41362
37.76414,-122.46618
37.76902,-122.41997
37.78492,-122.4211
37.77583,-122.43807
37.76021,-122.41374
37.74666,-122.41927
37.76973,-122.42248
37.77577,-122.4186
37.74692,-122.41911
37.76999,-122.42233
37.76727,-122.40661
37.78532,-122.43265
37.76054,-122.4132
37.74672,-122.41923
37.76747,-122.40675
37.80059,-122.39868
37.74658,-122.41938
37.77004,-122.46706
37.77853,-122.41487
37.78253,-122.4106
37.7659,-122.46554
37.80075,-122.39878
37.78549,-122.40096
37.74697,-122.41906
37.78569,-122.40126
37.75998,-122.41372
37.78551,-122.40094
37.77933,-122.41412
37.76002,-122.41375
37.77927,-122.41415
37.76795,-122.46682
37.77,-122.46716
37.75692,-122.41887
37.75631,-122.4189
